influencer name,platform,followers,likes,comments,shares,impressions,clicks,conversions,campaign cost,revenue,content type,campaign date
AmitCricket_official,Linkedin,1640000.0,102002.0,3306.0,0.0,0.0,61863.0,2689.0,82056.5,2624095.0,story+reel,2025-01-04
TechBitArvindDanceee,YouTube,0.0,100149.0,3479.0,0.0,3600000.0,53389.0,30.0,250077.0,736911.0,carousel ,2025-02-03
SnehaDanceVlogs,TikTok,2069000.0,60820.0,2294.0,14977.0,8199999.999999999,43174.0,2596.0,0.0,2636562.0,Stream Highlight,2025-04-03
VikramTech07,Facebook,3470000.0,118347.0,2147.0,5684.0,0.0,5484.0,761.0,0.0,3097602.0,Reels+Post,2025-10-03
KabirTech,Instagram,3140283.0,65337.0,0.0,14301.0,0.0,51451.0,1006.0,232885.0,194470.0,Live Stream,2025-03-04
RiyaMakeupFitness,Facebook,4857000.0,15754.0,5413.0,0.0,8100000.0,0.0,0.0,220978.0,567331.0,shorts,2025-03-04
RituFood.xo,Instagram,2440000.0,99056.0,0.0,15457.0,0.0,50624.0,0.0,0.0,1950348.0,story+reel,2025-06-03
AmitCricketFitness,Facebook,330000.0,27242.0,5314.0,9038.0,3935000.0,17660.0,2525.0,135616.0,578563.0,Stories,2025-06-03
FitAnkit07,Facebook,2770000.0,0.0,4887.0,15177.0,6229057.0,42449.0,87.0,44421.0,471043.0,long video ,2025-06-03
GamerVikram,YouTube,1560000.0,29703.0,1524.0,10904.0,7547000.0,0.0,0.0,250227.0,4487853.0,story+reel,2025-06-03
PriyaVibes07,Facebook,468157.0,36645.0,2782.0,0.0,6959906.0,42938.0,2111.0,275034.0,238265.0,Carousel,2025-06-03
AmitCricket.xo,Tiktok,1490000.0,0.0,141.0,10486.0,2600000.0,49951.0,1745.0,39308.0,4218714.0,Story+Reel,2025-01-08
MansiBeautyDanceee,Facebook,4540000.0,91811.0,145.0,9225.0,4900000.0,8085.0,1651.0,82056.5,4312994.0,carousel ,2025-11-03
ShaliniFashion_official,Instagram,1170000.0,30423.0,0.0,3043.0,2870643.0,7525.0,320.0,82056.5,2825206.0,Carousell,2025-11-03
PoojaLifestyleDanceee,Instagram,180000.0,98957.0,6376.0,1609.0,0.0,19718.0,1122.0,82056.5,0.0,story+reel,2025-07-03
AmitCricketFitness,Facebook,0.0,0.0,5670.0,957.0,2232084.0,15953.0,637.0,280182.0,2483130.0,Reel ,2025-11-03
RAJTRAVELDANCEEE ,YouTube,309990.0,0.0,0.0,2954.0,2500000.0,17092.0,1919.0,32803.0,4376708.0,Carousell,2025-11-03
PoojaLifestyleDanceee,Linkedin,1145061.0,106493.0,4146.0,3638.0,7282226.0,0.0,2776.0,0.0,0.0,carousel ,2025-04-03
TanyaDance.xo,YouTube,4984404.0,0.0,2319.0,5351.0,2400000.0,49005.0,0.0,0.0,0.0,Carousell,2025-04-03
SiddharthTravelFitness,Instagram,217000.0,94376.0,2495.0,2247.0,0.0,56348.0,2272.0,300411.0,1058038.0,Reel ,2025-04-03
PriyaVibes.xo,Youtube,1955781.0,87450.0,5264.0,8559.0,1730000.0,44087.0,19.0,82056.5,0.0,Highlight,2025-03-12
AnanyaVlogs07,Linkedin,4088490.0,1424.0,413.0,5022.0,7017000.0,18363.0,49.0,0.0,2906056.0,Carousel,2025-09-03
VikramTech_official,Facebook,66121.0,0.0,3704.0,10790.0,3136333.0,21465.0,1990.0,82056.5,3008173.0,Reel ,2025-03-03
AmitCricket07,Instagram,2785716.0,64446.0,0.0,0.0,4983116.0,23669.0,1675.0,82056.5,925650.0,shorts,2025-03-03
MeeraBeautyQueen,Instagram,0.0,37695.0,2355.0,0.0,1326145.0,61262.0,1021.0,344485.0,4237209.0,Carousel,2025-03-03
RajTravel07,Facebook,110000.0,0.0,5980.0,10025.0,1464000.0,1410.0,592.0,0.0,0.0,Reel+Post,2025-03-03
PriyaVibes,Tiktok,5143647.0,89153.0,5843.0,18345.0,5035000.0,22274.0,2413.0,82368.0,2022895.0,Carousel,2025-03-03
PoojaLifestyle ,Instagram,3725795.0,97616.0,3098.0,5721.0,2700000.0,48468.0,2044.0,313532.0,4225952.0,Stream Highlight ,2025-03-03
KaranFitnessInsta,YouTube,2450000.0,23583.0,2156.0,373.0,1624981.0,59170.0,2197.0,103609.0,0.0,carousel ,2025-03-03
SiddharthTravel ,Instagram,407693.0,0.0,5840.0,11256.0,2614000.0,54449.0,697.0,151096.0,0.0,Highlight,2025-03-03
FitAnkit.xo,Facebook,838439.0,68580.0,0.0,9132.0,7020000.0,28838.0,1862.0,0.0,0.0,Reel ,2025-03-06
RohanFitness ,Tiktok,3409000.0,33293.0,5727.0,4129.0,1828000.0,4841.0,0.0,213326.0,3004977.0,Live Stream,2025-01-12
RiyaMakeupQueen,Linkedin,2963775.0,110527.0,575.0,6947.0,3300000.0,47323.0,182.0,229814.0,3760959.0,Carousell,2025-01-12
AmitCricketFitness,TikTok,2123310.0,58640.0,0.0,7402.0,7757135.0,0.0,2604.0,82056.5,3541465.0,Story,2025-12-03
TanyaDance,Instagram,4904000.0,94732.0,2288.0,3457.0,0.0,52039.0,1469.0,337374.0,0.0,Reel ,2025-01-02
PriyaVibes ,Facebook,0.0,105463.0,0.0,0.0,3406000.0,12500.0,1184.0,82056.5,1182309.0,Reel ,2025-10-03
RajTravelInsta,YouTube,247000.0,77688.0,5332.0,10694.0,4100771.0,36041.0,0.0,82056.5,3451108.0,reel,2025-10-03
KaranFitnessVlogs,Facebook,2920000.0,63404.0,5950.0,12086.0,6000000.0,45636.0,1640.0,11354.0,0.0,Carousel,2025-10-03
PoojaLifestyleFitness,YouTube,4020234.0,40681.0,3297.0,4253.0,0.0,47228.0,1132.0,82056.5,2739829.0,Short,2025-10-03
RohanFitnessFitness,YouTube,2711409.0,0.0,103.0,6527.0,0.0,27304.0,2831.0,0.0,2750335.0,Carousel,2025-10-03
DeepakMotivation,YouTube,836000.0,70437.0,1046.0,0.0,4342000.0,36750.0,0.0,185070.0,3117263.0,reel,2025-10-03
RahulGamerFitness,Facebook,2290000.0,82903.0,3371.0,10928.0,0.0,57165.0,1579.0,230824.0,3517990.0,Reel ,2025-10-03
PriyaVibes ,Youtube,3621000.0,0.0,5999.0,0.0,940000.0,40929.0,0.0,230742.0,2492047.0,carousel ,2025-10-03
KaranFitnessQueen,YouTube,4571813.0,2920.0,203.0,10644.0,5838000.0,43082.0,797.0,304184.0,4001738.0,Stories,2025-03-08
GamerVikram.xo,Linkedin,3750000.0,62371.0,333.0,0.0,2125331.0,59662.0,0.0,0.0,3349748.0,Stories,2025-03-08
RohanFitness07,Instagram,4907651.0,77563.0,0.0,9947.0,7600000.0,45901.0,423.0,0.0,0.0,Stories,2025-03-08
KARANFITNESS.XO ,YouTube,3810000.0,5466.0,2813.0,5065.0,5000000.0,0.0,2646.0,192112.0,0.0,Reels+Post,2025-03-08
SiddharthTravel_official,Instagram,4039506.0,75577.0,6405.0,4913.0,4350000.0,53675.0,2234.0,82056.5,0.0,Reel ,2025-03-08
SnehaDance_official,Facebook,1580082.0,51439.0,2636.0,9052.0,1391000.0,2814.0,2804.0,0.0,0.0,Reel ,2025-05-03
SiddharthTravelDanceee,Facebook,934426.0,19610.0,0.0,0.0,5300000.0,29025.0,0.0,82056.5,2446143.0,carousel ,2025-05-03
RiyaMakeup ,Instagram,2580000.0,63803.0,0.0,0.0,639000.0,55589.0,0.0,82056.5,31991.0,Highlight,2025-05-03
NehaFoodie_official,Tiktok,3547936.0,93975.0,2934.0,1855.0,0.0,52800.0,1893.0,0.0,1969087.0,Stories,2025-05-03
RiyaMakeupInsta,YouTube,0.0,0.0,6412.0,13475.0,0.0,2485.0,0.0,0.0,1836403.0,Story+Reel,2025-12-03
NehaFoodieQueen,Facebook,0.0,73042.0,652.0,0.0,4300000.0,3764.0,0.0,24188.0,964898.0,Post,2025-12-03
RahulGamer_official,YouTube,3021505.0,31093.0,1877.0,6379.0,3539000.0,61479.0,1890.0,274030.0,1062586.0,Highlight,2025-05-03
GAMERVIKRAMVLOGS ,YouTube,163000.0,104837.0,868.0,14339.0,4885641.0,3157.0,2620.0,65731.0,2755329.0,Video,2025-05-03
DeepakMotivationFitness,YouTube,258009.0,0.0,3116.0,0.0,2778454.0,2749.0,1826.0,345798.0,0.0,shorts,2025-06-03
AnanyaVlogs,YouTube,0.0,77613.0,3850.0,17477.0,7800000.0,39368.0,1080.0,100671.0,0.0,Reel+Post,2025-06-03
RajTravelInsta,Tiktok,1280146.0,88746.0,0.0,7678.0,2200000.0,46713.0,1274.0,0.0,0.0,Reels+Post,2025-06-03
AmitCricketQueen,Youtube,127110.0,0.0,0.0,8980.0,1827000.0,12491.0,0.0,82056.5,3228815.0,Highlight,2025-06-03
GamerVikram_official,Tiktok,4728000.0,124831.0,5995.0,0.0,4092595.0,48930.0,2253.0,37377.0,0.0,Reel ,2025-06-03
TechBitArvind.xo,Youtube,0.0,105590.0,4861.0,6650.0,500000.0,2999.0,1703.0,148446.0,2733996.0,story+reel,2025-11-03
VIKRAMTECHFITNESS ,Linkedin,576000.0,102361.0,2377.0,17272.0,843873.0,61032.0,1937.0,349657.0,0.0,Story,2025-11-03
RajTravelInsta,Linkedin,4090000.0,16225.0,6429.0,14048.0,1208004.0,29925.0,1370.0,296553.0,2004825.0,Carousel,2025-11-03
RiyaMakeup.xo,YouTube,1880000.0,95326.0,1046.0,14843.0,7962247.0,0.0,1454.0,82056.5,0.0,long video,2025-03-04
TanyaDance07,Tiktok,3815000.0,89095.0,6485.0,9692.0,0.0,49828.0,352.0,182312.0,29173.0,Short,2025-03-04
DeepakMotivationDanceee,Facebook,3934590.0,63266.0,5175.0,0.0,0.0,33452.0,2322.0,317033.0,1949111.0,Highlight,2025-03-04
RiyaMakeup07,Instagram,492369.0,42507.0,351.0,596.0,5600000.0,36538.0,0.0,294812.0,0.0,reel,2025-03-04
GamerVikramVlogs,YouTube,3077890.0,37427.0,0.0,15841.0,6008000.0,20886.0,0.0,82056.5,0.0,reel,2025-12-03
AnanyaVlogsDanceee,Tiktok,0.0,29497.0,0.0,4953.0,0.0,1859.0,1243.0,9854.0,4007623.0,story+reel,2025-03-03
FitAnkit07,Instagram,2970000.0,0.0,4171.0,0.0,7300000.0,0.0,2801.0,324501.0,0.0,Long Video,2025-03-03
ArjunVlogsFitness,Youtube,2823172.0,33345.0,97.0,9301.0,7100000.0,34851.0,550.0,99998.0,1870549.0,Highlight,2025-03-03
GamerVikram,Instagram,3400000.0,14771.0,1470.0,8933.0,0.0,6918.0,2603.0,307993.0,4101332.0,Short ,2025-05-03
ArjunVlogsInsta,TikTok,2605063.0,34268.0,2285.0,15395.0,3579012.0,47860.0,0.0,176642.0,2493735.0,Stories,2025-05-03
TanyaDance ,Facebook,3479000.0,13462.0,2056.0,17989.0,7238000.0,29125.0,1126.0,157242.0,0.0,shorts,2025-05-03
RohanFitness07,Instagram,2976265.0,43333.0,3914.0,0.0,0.0,23757.0,731.0,55654.0,2023967.0,Reels+Post,2025-05-03
RajTravelDanceee,Linkedin,3827408.0,35080.0,2296.0,0.0,1959000.0,29239.0,2442.0,0.0,0.0,carousel ,2025-10-03
AMITCRICKET  ,Instagram,61973.0,86181.0,631.0,0.0,6400000.0,18202.0,1969.0,0.0,0.0,Post,2025-10-03
KaranFitness.xo,YouTube,4964771.0,98546.0,3390.0,8428.0,0.0,59366.0,0.0,82056.5,2775108.0,Carousell,2025-10-03
PoojaLifestyleFitness,Tiktok,4360000.0,46404.0,1099.0,13965.0,6500000.0,35925.0,1822.0,50330.0,3926159.0,Live Stream,2025-10-03
SaraTravelDiaries_official,Facebook,3389783.0,78323.0,2307.0,3801.0,0.0,57242.0,2085.0,191349.0,552334.0,Reel ,2025-07-03
GamerVikramVlogs,Facebook,99000.0,0.0,3422.0,16184.0,7447000.0,38083.0,551.0,258081.0,0.0,Highlight,2025-07-03
SaraTravelDiariesDanceee,YouTube,3141000.0,106679.0,5262.0,10863.0,5402000.0,16811.0,2233.0,225645.0,0.0,Highlight,2025-07-03
RahulGamer,Instagram,2579200.0,43866.0,4167.0,18140.0,5400000.0,16437.0,388.0,260093.0,1887941.0,Reel+Post,2025-07-03
KabirTechInsta,Facebook,4800000.0,73743.0,2139.0,7447.0,668896.0,54327.0,573.0,237497.0,4339438.0,Carousel,2025-05-03
PoojaLifestyleFitness,Tiktok,2294741.0,0.0,6104.0,14745.0,2500000.0,11906.0,2758.0,0.0,145222.0,reel,2025-08-03
RahulGamerVlogs,Tiktok,5140399.0,68206.0,2216.0,15070.0,1200000.0,0.0,2720.0,0.0,1235533.0,Reel ,2025-08-03
RahulGamer ,YouTube,0.0,35487.0,0.0,15998.0,0.0,48106.0,0.0,82056.5,0.0,Carousel,2025-08-03
ArjunVlogsFitness,Instagram,496342.0,118968.0,3548.0,2607.0,5662000.0,55671.0,335.0,82056.5,1302184.0,Stories,2025-08-03
SaraTravelDiaries,TikTok,3160000.0,0.0,5562.0,6008.0,0.0,47892.0,1149.0,15353.0,1147158.0,Video,2025-08-03
GamerVikram_official,Instagram,2670000.0,23617.0,3813.0,2445.0,6573000.0,36929.0,121.0,82056.5,415875.0,Highlight,2025-08-03
SiddharthTravel07,Linkedin,430000.0,99811.0,4403.0,15140.0,7802000.0,8111.0,1874.0,208918.0,0.0,Short,2025-08-03
SiddharthTravelDanceee,Facebook,48000.0,20196.0,5293.0,0.0,7249000.0,0.0,2297.0,213390.0,0.0,Live Stream,2025-01-03
RAJTRAVEL_OFFICIAL ,Facebook,2603176.0,0.0,1962.0,7878.0,0.0,48667.0,443.0,162065.0,211270.0,Carousel,2025-01-03
PRIYAVIBESVLOGS ,YouTube,2066665.0,1667.0,3714.0,13580.0,3477000.0,21026.0,182.0,82056.5,0.0,Story+Reel,2025-01-03
AnanyaVlogsDanceee,TikTok,1238000.0,0.0,0.0,12244.0,1600000.0,52392.0,1378.0,52749.0,1599610.0,Short,2025-01-03
SNEHADANCEDANCEEE ,Instagram,0.0,1572.0,5895.0,16663.0,7100000.0,27842.0,1838.0,0.0,3936954.0,long video,2025-06-03
ArjunVlogs,Linkedin,1514308.0,23388.0,2109.0,9417.0,3573278.0,0.0,1516.0,303021.0,0.0,reel,2025-04-03
KabirTech,Tiktok,3720000.0,99570.0,1791.0,7090.0,3000000.0,41872.0,2147.0,82056.5,1909169.0,long video,2025-09-03
PoojaLifestyleVlogs,YouTube,0.0,74568.0,950.0,6659.0,3770157.0,8375.0,1460.0,82056.5,305176.0,shorts ,2025-06-03
KaranFitness07,Facebook,580000.0,0.0,5982.0,0.0,6599513.0,30950.0,0.0,82056.5,2292689.0,Reels+Post,2025-04-03
MEERABEAUTYFITNESS ,Instagram,0.0,77048.0,6147.0,9183.0,0.0,0.0,2317.0,129764.0,0.0,Reels+Post,2025-08-03
GamerVikramQueen,Instagram,990000.0,85120.0,1221.0,9397.0,1400000.0,0.0,0.0,300408.0,1976875.0,Stream Highlight,2025-08-03
DeepakMotivation_official,YouTube,2588000.0,62935.0,408.0,5521.0,0.0,49493.0,361.0,187191.0,0.0,Post,2025-09-03
DeepakMotivation,Tiktok,3351000.0,3481.0,4240.0,17975.0,6100000.0,3700.0,1734.0,82056.5,1611679.0,Stream Highlight ,2025-01-03
SnehaDance.xo,Instagram,0.0,57954.0,0.0,13827.0,4200000.0,5431.0,1713.0,82056.5,763258.0,Story,2025-01-04
PoojaLifestyleDanceee,Facebook,652000.0,27670.0,6373.0,6971.0,0.0,31788.0,0.0,82056.5,3906103.0,Stories,2025-01-04
MeeraBeauty_official,Tiktok,1295457.0,113834.0,6275.0,0.0,0.0,59865.0,193.0,82056.5,727932.0,Story,2025-01-04
SHALINIFASHIONINSTA ,Instagram,5181724.0,105186.0,2457.0,494.0,1900000.0,27913.0,592.0,108753.0,2763397.0,Live Stream,2025-01-08
DeepakMotivationFitness,Instagram,879763.0,78903.0,2240.0,0.0,4700000.0,34537.0,0.0,83670.0,0.0,Reels+Post,2025-01-11
PriyaVibesQueen,Instagram,0.0,5265.0,902.0,6395.0,4700000.0,60365.0,686.0,0.0,155837.0,Reel+Post ,2025-08-03
SiddharthTravel07,Linkedin,3570000.0,67302.0,6107.0,10997.0,3945000.0,38873.0,2550.0,0.0,0.0,Reel ,2025-01-03
SnehaDance.xo,Facebook,4520000.0,84826.0,5198.0,5941.0,2700000.0,57987.0,2161.0,203661.0,648831.0,Highlight,2025-12-03
RajTravelDanceee,YouTube,1169737.0,115824.0,4812.0,2862.0,0.0,14445.0,1003.0,82056.5,3755553.0,Stream Highlight,2025-01-04
SaraTravelDiariesInsta,Instagram,4458095.0,51466.0,3870.0,1389.0,0.0,44432.0,352.0,160567.0,0.0,long video,2025-02-03
SnehaDance07,Tiktok,4960890.0,81673.0,164.0,18090.0,0.0,5945.0,2667.0,194564.0,0.0,Story,2025-02-03
KaranFitnessVlogs,Linkedin,3760000.0,0.0,0.0,3128.0,0.0,32710.0,1301.0,194042.0,1275163.0,carousel ,2025-02-03
FitAnkitDanceee,Youtube,2255000.0,14447.0,4457.0,1266.0,0.0,50724.0,0.0,82056.5,0.0,Reels+Post,2025-02-03
SiddharthTravelVlogs,YouTube,2225322.0,76562.0,2145.0,6477.0,0.0,42369.0,2697.0,82056.5,60726.0,Reels+Post,2025-02-03
ShaliniFashion ,Youtube,1203696.0,4387.0,0.0,14372.0,0.0,60437.0,344.0,307308.0,0.0,long video,2025-03-04
MansiBeautyFitness,Instagram,3940000.0,84610.0,0.0,9864.0,6762959.0,37112.0,0.0,197920.0,1964293.0,Stream Highlight,2025-03-04
MansiBeautyQueen,Instagram,3434642.0,115461.0,0.0,14847.0,8100667.0,8856.0,1656.0,12867.0,0.0,Reel ,2025-03-04
PoojaLifestyle07,Youtube,2040000.0,82048.0,0.0,0.0,0.0,8196.0,812.0,82056.5,0.0,Stories,2025-03-04
RohanFitness ,Instagram,0.0,19071.0,5854.0,776.0,0.0,57148.0,22.0,0.0,1374819.0,shorts,2025-03-04
RahulGamerDanceee,Instagram,1362959.0,99758.0,1644.0,11653.0,3755000.0,46803.0,0.0,13172.0,2438640.0,Story+Reel,2025-02-03
MansiBeautyQueen,Instagram,2082500.0,114644.0,1639.0,10321.0,0.0,57663.0,316.0,82056.5,623083.0,Reel ,2025-02-03
AnanyaVlogs07,Tiktok,4811000.0,42760.0,4250.0,0.0,1702000.0,48169.0,2524.0,82056.5,0.0,carousel ,2025-02-03
FitAnkitDanceee,Linkedin,0.0,74480.0,4029.0,12008.0,0.0,19090.0,777.0,148914.0,2697659.0,Carousel,2025-10-03
PriyaVibes_official,YouTube,1720000.0,0.0,4884.0,0.0,4400000.0,16718.0,0.0,82056.5,659528.0,reel,2025-01-01
TECHBITARVIND_OFFICIAL ,Instagram,0.0,105085.0,6106.0,0.0,4400000.0,0.0,814.0,0.0,4302470.0,Reel ,2025-09-03
RajTravelInsta,YouTube,3112482.0,111350.0,3011.0,16329.0,0.0,35678.0,0.0,19077.0,0.0,Carousel,2025-09-03
TanyaDance,Youtube,0.0,48148.0,2261.0,0.0,4600000.0,5967.0,1615.0,220961.0,4301568.0,shorts,2025-09-03
TanyaDanceQueen,Linkedin,1277556.0,52483.0,4840.0,4297.0,0.0,1924.0,229.0,95228.0,3273165.0,Stream Highlight,2025-09-03
SiddharthTravelFitness,TikTok,2167169.0,40028.0,0.0,0.0,0.0,61194.0,982.0,0.0,3143158.0,carousel ,2025-09-03
KabirTechVlogs,Facebook,4310297.0,11621.0,4681.0,3751.0,8000000.0,16632.0,0.0,44775.0,166294.0,Reel+Post,2025-03-03
KaranFitnessInsta,YouTube,4057694.0,122320.0,3057.0,0.0,4600000.0,26116.0,1169.0,112218.0,0.0,Stream Highlight,2025-05-03
RajTravel ,Linkedin,3757896.0,85976.0,0.0,16217.0,1252262.0,0.0,2079.0,82056.5,3003809.0,Story+Reel,2025-05-03
TechBitArvindQueen,Linkedin,4634831.0,0.0,0.0,0.0,1096583.0,29956.0,2499.0,0.0,2963590.0,Carousel,2025-05-03
AnanyaVlogs.xo,Instagram,0.0,0.0,0.0,5475.0,3467000.0,47530.0,1229.0,82056.5,363264.0,story+reel,2025-05-03
ArjunVlogsVlogs,Instagram,1049254.0,29185.0,577.0,5768.0,6896000.0,59720.0,0.0,226154.0,3012773.0,Story+Reel,2025-05-03
VIKRAMTECHFITNESS ,Instagram,0.0,110153.0,5702.0,1029.0,0.0,21273.0,0.0,0.0,0.0,Carousel,2025-05-03
NehaFoodie ,Youtube,1410000.0,115105.0,0.0,11907.0,3675000.0,1174.0,1124.0,0.0,1015025.0,carousel ,2025-05-03
SaraTravelDiariesQueen,Instagram,1332000.0,91113.0,4718.0,17620.0,6449000.0,13718.0,325.0,248436.0,1188527.0,Story,2025-05-03
KaranFitness07,YouTube,4641050.0,33307.0,2079.0,14782.0,0.0,58728.0,1751.0,0.0,2840446.0,Story+Reel,2025-06-03
FitAnkitDanceee,Instagram,0.0,90640.0,6072.0,15743.0,5200000.0,21095.0,2304.0,0.0,0.0,Story+Reel,2025-06-03
SnehaDance,Tiktok,5092475.0,71181.0,3414.0,10961.0,5956570.0,40686.0,1611.0,0.0,0.0,story+reel,2025-09-03
NehaFoodieInsta,Facebook,2280320.0,0.0,0.0,11651.0,3597000.0,20226.0,717.0,18308.0,3224676.0,Reels+Post,2025-09-03
NehaFoodieDanceee,Instagram,2310000.0,0.0,1027.0,2860.0,7985000.0,6245.0,1199.0,0.0,0.0,Stream Highlight,2025-09-03
RajTravel,Tiktok,3577000.0,30702.0,5014.0,13736.0,0.0,39800.0,0.0,192765.0,0.0,Video,2025-09-03
AmitCricket ,Instagram,5182320.0,122468.0,1134.0,11092.0,1778000.0,58780.0,1689.0,82056.5,0.0,Reels+Post,2025-09-03
PoojaLifestyleVlogs,Youtube,0.0,52770.0,4136.0,14507.0,5300000.0,23298.0,2771.0,329441.0,2698182.0,Short,2025-06-03
NehaFoodieInsta,TikTok,2089941.0,0.0,5018.0,0.0,0.0,51907.0,353.0,82056.5,4363794.0,Story+Reel,2025-01-09
MansiBeauty ,Tiktok,1295258.0,59821.0,6373.0,4488.0,1013303.0,2297.0,2227.0,51459.0,2083934.0,shorts ,2025-01-09
TechBitArvind ,Instagram,4840000.0,56833.0,4173.0,14508.0,2819899.0,47165.0,312.0,325962.0,1643071.0,Long Video ,2025-01-09
TanyaDance,YouTube,1801546.0,0.0,2946.0,8141.0,6900000.0,9850.0,1376.0,108783.0,0.0,Carousel,2025-12-03
RahulGamer07,YouTube,3750170.0,3001.0,0.0,11622.0,3430000.0,0.0,850.0,141360.0,0.0,Post,2025-12-03
RohanFitnessQueen,YouTube,0.0,9961.0,4259.0,9233.0,2800000.0,42349.0,1201.0,179279.0,195346.0,Highlight ,2025-03-07
DeepakMotivationInsta,YouTube,1041142.0,24823.0,0.0,2105.0,0.0,54568.0,0.0,49813.0,3972113.0,Carousell,2025-03-07
KaranFitnessQueen,Linkedin,0.0,47873.0,1482.0,945.0,6800000.0,32284.0,1568.0,82056.5,0.0,story+reel,2025-11-03
SnehaDance.xo,Facebook,1760000.0,111619.0,5294.0,0.0,6110000.0,56960.0,1632.0,276416.0,0.0,NaN ,2025-04-03
MeeraBeauty07,Instagram,201931.0,90751.0,898.0,6492.0,0.0,57983.0,2572.0,0.0,4158426.0,Long Video,2025-04-03
PoojaLifestyle.xo,TikTok,299758.0,1800.0,5425.0,7245.0,5200000.0,18638.0,283.0,200604.0,554254.0,reel ,2025-04-03
ArjunVlogsVlogs,Tiktok,4791241.0,12230.0,3388.0,7957.0,719000.0,10567.0,0.0,0.0,0.0,Stories,2025-04-03
TanyaDance,Linkedin,900000.0,111206.0,0.0,7163.0,4600000.0,54240.0,0.0,82056.5,0.0,Reels+Post,2025-11-03
SiddharthTravelInsta,Instagram,4088561.0,26083.0,1444.0,14846.0,0.0,14844.0,2250.0,82056.5,3378833.0,Video,2025-11-03
VikramTechInsta,Instagram,4497940.0,0.0,6482.0,0.0,570000.0,19098.0,2708.0,110859.0,1096212.0,long video ,2025-07-03
RahulGamer.xo,YouTube,2798919.0,48950.0,5430.0,17578.0,954000.0,11629.0,631.0,249316.0,1837709.0,Story+Reel ,2025-07-03
MansiBeauty,Instagram,0.0,55083.0,5357.0,17490.0,0.0,57186.0,0.0,191382.0,1534312.0,Reels+Post,2025-07-03
AnanyaVlogsQueen,Linkedin,1425716.0,98611.0,4717.0,8898.0,0.0,40160.0,620.0,82056.5,0.0,Long Video,2025-07-03
ARJUNVLOGSINSTA ,Tiktok,0.0,49366.0,0.0,3513.0,7800000.0,2173.0,73.0,182134.0,0.0,Story,2025-07-03
NEHAFOODIE ,TikTok,0.0,22588.0,539.0,0.0,3500000.0,0.0,2036.0,0.0,4013214.0,Long Video,2025-07-03
TechBitArvindQueen,Instagram,420000.0,58025.0,1890.0,11180.0,1163000.0,41090.0,2779.0,116142.0,3206527.0,Highlight,2025-03-03
AmitCricket07,YouTube,2900775.0,0.0,1736.0,0.0,0.0,2226.0,432.0,89095.0,0.0,Stream Highlight,2025-02-03
MEERABEAUTYVLOGS ,Facebook,2040151.0,36038.0,103.0,11946.0,1898756.0,40319.0,2542.0,0.0,88948.0,reel ,2025-02-03
RahulGamer,YouTube,4270000.0,106067.0,2494.0,11837.0,0.0,10312.0,475.0,218974.0,2904064.0,reel,2025-02-03
FitAnkitVlogs,Facebook,5060956.0,105788.0,4684.0,0.0,1600000.0,30495.0,2269.0,209475.0,0.0,Story,2025-02-03
SnehaDanceFitness,Tiktok,609505.0,21938.0,2063.0,9019.0,5377000.0,38958.0,2705.0,45729.0,0.0,Carousel,2025-10-03
KaranFitness07,Instagram,3000000.0,114104.0,1986.0,15874.0,4077940.0,0.0,2065.0,49789.0,0.0,Short,2025-10-03
RajTravel07,Facebook,5090000.0,58847.0,3351.0,2309.0,4875000.0,0.0,1428.0,224850.0,2314519.0,Story+Reel,2025-05-03
ShaliniFashionDanceee,Youtube,2893535.0,112051.0,3698.0,14924.0,4540603.0,0.0,515.0,39135.0,3527877.0,long video,2025-05-03
AmitCricket_official,TikTok,4019000.0,93337.0,5910.0,12081.0,0.0,44722.0,731.0,242347.0,0.0,Highlight,2025-05-03
KabirTechInsta,Linkedin,0.0,89013.0,0.0,16753.0,1577831.0,27989.0,930.0,82056.5,2666425.0,reel,2025-07-03
RahulGamerInsta,Linkedin,2608000.0,54799.0,5889.0,6215.0,5243648.0,43245.0,0.0,209633.0,1838217.0,Reel+Post,2025-07-03
GamerVikramInsta,YouTube,2489000.0,11052.0,4288.0,14754.0,2163000.0,24176.0,1364.0,255201.0,1259527.0,Reel+Post,2025-05-03
SHALINIFASHIONQUEEN ,Facebook,5129552.0,103884.0,4581.0,14878.0,4224344.0,47412.0,0.0,187924.0,0.0,Carousell,2025-05-03
RiyaMakeupDanceee,Instagram,0.0,0.0,631.0,9742.0,2221990.0,60324.0,1047.0,82056.5,0.0,Carousel,2025-07-03
TechBitArvindInsta,Instagram,4570000.0,73773.0,2481.0,2428.0,6896000.0,11193.0,0.0,0.0,0.0,Carousell,2025-07-03
RahulGamer,Instagram,2180000.0,69102.0,4652.0,13160.0,763000.0,49190.0,1983.0,0.0,3839489.0,Story,2025-02-03
KaranFitness.xo,YouTube,4795632.0,0.0,2663.0,10796.0,800000.0,39789.0,2069.0,0.0,0.0,Stream Highlight,2025-02-03
SiddharthTravel ,Facebook,3146145.0,0.0,4414.0,5501.0,0.0,0.0,0.0,260052.0,3066876.0,shorts,2025-02-03
TechBitArvindInsta,YouTube,0.0,29262.0,1902.0,18416.0,5856806.0,61653.0,1875.0,68463.0,0.0,Reel ,2025-02-03
FitAnkitInsta,Instagram,2370000.0,78090.0,2350.0,4781.0,2419665.0,31421.0,908.0,0.0,0.0,Long Video,2025-01-05
