INFLUENCER NAME,PLATFORM,FOLLOWERS,LIKES,COMMENTS,SHARES,IMPRESSIONS,CLICKS,CONVERSIONS,CAMPAIGN COST,REVENUE,CONTENT TYPE,CAMPAIGN DATE,ENGAGEMENT_RATE,ROI,CONVERSION_RATE,INFLUENCER_SCORE,INFLUENCER_TYPE
TanyaDance,Instagram,4904000.0,94732.0,2288.0,3457.0,0.0,52039.0,1469.0,337374.0,0.0,Reel ,2025-01-02,9702000.070493476,-100.0,2.8228828378715964,3880740.02819739,0
RajTravelInsta,YouTube,247000.0,77688.0,5332.0,10694.0,4100771.0,36041.0,0.0,82056.5,3451108.0,reel,2025-10-03,8302004.329554656,345110700.0,0.0,210387221.73182184,1
KaranFitnessVlogs,Facebook,2920000.0,63404.0,5950.0,12086.0,6000000.0,45636.0,1640.0,11354.0,0.0,Carousel,2025-10-03,6935400.413904109,-100.0,3.593654132702253,2774100.165561644,0
PoojaLifestyleFitness,YouTube,4020234.0,40681.0,3297.0,4253.0,0.0,47228.0,1132.0,82056.5,2739829.0,Short,2025-10-03,4397800.105789862,273982800.0,2.3968832048784616,166148800.04231593,1
DeepakMotivation,YouTube,836000.0,70437.0,1046.0,0.0,4342000.0,36750.0,0.0,185070.0,3117263.0,reel,2025-10-03,7148300.0,311726200.0,0.0,189895040.0,1
RahulGamerFitness,Facebook,2290000.0,82903.0,3371.0,10928.0,0.0,57165.0,1579.0,230824.0,3517990.0,Reel ,2025-10-03,8627400.47720524,351798900.0,2.7621796553835387,214530300.1908821,1
PriyaVibes ,Youtube,3621000.0,0.0,5999.0,0.0,940000.0,40929.0,0.0,230742.0,2492047.0,carousel ,2025-10-03,599900.0,249204600.0,0.0,149762720.0,1
KaranFitnessQueen,YouTube,4571813.0,2920.0,203.0,10644.0,5838000.0,43082.0,797.0,304184.0,4001738.0,Stories,2025-03-08,312300.23281792144,400173700.0,1.8499605403648856,240229140.0931272,1
KARANFITNESS.XO ,YouTube,3810000.0,5466.0,2813.0,5065.0,5000000.0,0.0,2646.0,192112.0,0.0,Reels+Post,2025-03-08,827900.1329396325,-100.0,inf,331100.05317585304,0
SiddharthTravel_official,Instagram,4039506.0,75577.0,6405.0,4913.0,4350000.0,53675.0,2234.0,82056.5,0.0,Reel ,2025-03-08,8198200.121623782,-100.0,4.16208663251048,3279220.048649513,0
SiddharthTravelDanceee,Facebook,934426.0,19610.0,0.0,0.0,5300000.0,29025.0,0.0,82056.5,2446143.0,carousel ,2025-05-03,1961000.0,244614200.0,0.0,147552920.0,1
RiyaMakeup ,Instagram,2580000.0,63803.0,0.0,0.0,639000.0,55589.0,0.0,82056.5,31991.0,Highlight,2025-05-03,6380300.0,3199000.0,0.0,4471520.0,1
RahulGamer_official,YouTube,3021505.0,31093.0,1877.0,6379.0,3539000.0,61479.0,1890.0,274030.0,1062586.0,Highlight,2025-05-03,3297000.2111199554,106258500.0,3.0742204655248133,65073900.08444798,1
GAMERVIKRAMVLOGS ,YouTube,163000.0,104837.0,868.0,14339.0,4885641.0,3157.0,2620.0,65731.0,2755329.0,Video,2025-05-03,10570508.796932517,275532800.0,82.99018055115616,169547883.51877302,1
DeepakMotivationFitness,YouTube,258009.0,0.0,3116.0,0.0,2778454.0,2749.0,1826.0,345798.0,0.0,shorts,2025-06-03,311600.0,-100.0,66.4241542379047,124580.0,0
AnanyaVlogs,YouTube,0.0,77613.0,3850.0,17477.0,7800000.0,39368.0,1080.0,100671.0,0.0,Reel+Post,2025-06-03,inf,-100.0,2.7433448486080065,inf,0
AmitCricketQueen,Youtube,127110.0,0.0,0.0,8980.0,1827000.0,12491.0,0.0,82056.5,3228815.0,Highlight,2025-06-03,7.064747069467391,322881400.0,0.0,193728842.82589883,1
GamerVikram_official,Tiktok,4728000.0,124831.0,5995.0,0.0,4092595.0,48930.0,2253.0,37377.0,0.0,Reel ,2025-06-03,13082600.0,-100.0,4.60453709380748,5232980.0,0
TechBitArvind.xo,Youtube,0.0,105590.0,4861.0,6650.0,500000.0,2999.0,1703.0,148446.0,2733996.0,story+reel,2025-11-03,inf,273399500.0,56.78559519839946,inf,1
VIKRAMTECHFITNESS ,Linkedin,576000.0,102361.0,2377.0,17272.0,843873.0,61032.0,1937.0,349657.0,0.0,Story,2025-11-03,10473802.998611111,-100.0,3.173744920697339,4189461.199444445,0
RajTravelInsta,Linkedin,4090000.0,16225.0,6429.0,14048.0,1208004.0,29925.0,1370.0,296553.0,2004825.0,Carousel,2025-11-03,2265400.343471883,200482400.0,4.578111946532999,121195600.13738877,1
RiyaMakeup.xo,YouTube,1880000.0,95326.0,1046.0,14843.0,7962247.0,0.0,1454.0,82056.5,0.0,long video,2025-03-04,9637200.789521275,-100.0,inf,3854820.315808511,0
TanyaDance07,Tiktok,3815000.0,89095.0,6485.0,9692.0,0.0,49828.0,352.0,182312.0,29173.0,Short,2025-03-04,9558000.254049804,2917200.0,0.7064301196114634,5573520.101619922,1
DeepakMotivationDanceee,Facebook,3934590.0,63266.0,5175.0,0.0,0.0,33452.0,2322.0,317033.0,1949111.0,Highlight,2025-03-04,6844100.0,194911000.0,6.941289011120412,119684240.0,1
RiyaMakeup07,Instagram,492369.0,42507.0,351.0,596.0,5600000.0,36538.0,0.0,294812.0,0.0,reel,2025-03-04,4285800.121047426,-100.0,0.0,1714260.0484189703,0
GamerVikramVlogs,YouTube,3077890.0,37427.0,0.0,15841.0,6008000.0,20886.0,0.0,82056.5,0.0,reel,2025-12-03,3742700.514670765,-100.0,0.0,1497020.205868306,0
AnanyaVlogsDanceee,Tiktok,0.0,29497.0,0.0,4953.0,0.0,1859.0,1243.0,9854.0,4007623.0,story+reel,2025-03-03,inf,400762200.0,66.86390532544378,inf,1
FitAnkit07,Instagram,2970000.0,0.0,4171.0,0.0,7300000.0,0.0,2801.0,324501.0,0.0,Long Video,2025-03-03,417100.0,-100.0,inf,166780.0,0
ArjunVlogsFitness,Youtube,2823172.0,33345.0,97.0,9301.0,7100000.0,34851.0,550.0,99998.0,1870549.0,Highlight,2025-03-03,3344200.32945212,187054800.0,1.5781469685231413,113570560.13178083,1
GamerVikram,Instagram,3400000.0,14771.0,1470.0,8933.0,0.0,6918.0,2603.0,307993.0,4101332.0,Short ,2025-05-03,1624100.2627352942,410133100.0,37.62648164209309,246729500.1050941,1
ArjunVlogsInsta,TikTok,2605063.0,34268.0,2285.0,15395.0,3579012.0,47860.0,0.0,176642.0,2493735.0,Stories,2025-05-03,3655300.5909645935,249373400.0,0.0,151086160.23638585,1
TanyaDance ,Facebook,3479000.0,13462.0,2056.0,17989.0,7238000.0,29125.0,1126.0,157242.0,0.0,shorts,2025-05-03,1551800.5170738718,-100.0,3.866094420600858,620660.2068295487,0
RohanFitness07,Instagram,2976265.0,43333.0,3914.0,0.0,0.0,23757.0,731.0,55654.0,2023967.0,Reels+Post,2025-05-03,4724700.0,202396600.0,3.0769878351643727,123327840.0,1
KaranFitness.xo,YouTube,4964771.0,98546.0,3390.0,8428.0,0.0,59366.0,0.0,82056.5,2775108.0,Carousell,2025-10-03,10193600.169756068,277510700.0,0.0,170583860.06790242,1
PoojaLifestyleFitness,Tiktok,4360000.0,46404.0,1099.0,13965.0,6500000.0,35925.0,1822.0,50330.0,3926159.0,Live Stream,2025-10-03,4750300.320298165,392615800.0,5.0716771050800284,237469600.1281193,1
SaraTravelDiaries_official,Facebook,3389783.0,78323.0,2307.0,3801.0,0.0,57242.0,2085.0,191349.0,552334.0,Reel ,2025-07-03,8063000.112131072,55233300.0,3.642430383285,36365180.04485243,1
GamerVikramVlogs,Facebook,99000.0,0.0,3422.0,16184.0,7447000.0,38083.0,551.0,258081.0,0.0,Highlight,2025-07-03,342216.34747474745,-100.0,1.446839797284878,136826.53898989898,0
SaraTravelDiariesDanceee,YouTube,3141000.0,106679.0,5262.0,10863.0,5402000.0,16811.0,2233.0,225645.0,0.0,Highlight,2025-07-03,11194100.34584527,-100.0,13.282969484266255,4477580.138338109,0
RahulGamer,Instagram,2579200.0,43866.0,4167.0,18140.0,5400000.0,16437.0,388.0,260093.0,1887941.0,Reel+Post,2025-07-03,4803300.7033188585,188794000.0,2.3605280768996777,115197720.28132756,1
KabirTechInsta,Facebook,4800000.0,73743.0,2139.0,7447.0,668896.0,54327.0,573.0,237497.0,4339438.0,Carousel,2025-05-03,7588200.155145833,433943700.0,1.0547241703020598,263401500.06205836,1
RahulGamer ,YouTube,0.0,35487.0,0.0,15998.0,0.0,48106.0,0.0,82056.5,0.0,Carousel,2025-08-03,inf,-100.0,0.0,inf,0
ArjunVlogsFitness,Instagram,496342.0,118968.0,3548.0,2607.0,5662000.0,55671.0,335.0,82056.5,1302184.0,Stories,2025-08-03,12251600.525242675,130218300.0,0.601749564405166,83031620.21009707,1
SaraTravelDiaries,TikTok,3160000.0,0.0,5562.0,6008.0,0.0,47892.0,1149.0,15353.0,1147158.0,Video,2025-08-03,556200.1901265823,114715700.0,2.399148083187171,69051900.07605064,1
GamerVikram_official,Instagram,2670000.0,23617.0,3813.0,2445.0,6573000.0,36929.0,121.0,82056.5,415875.0,Highlight,2025-08-03,2743000.091573033,41587400.0,0.3276557718865932,26049640.03662921,1
SiddharthTravel07,Linkedin,430000.0,99811.0,4403.0,15140.0,7802000.0,8111.0,1874.0,208918.0,0.0,Short,2025-08-03,10421403.520930232,-100.0,23.104426088028603,4168501.408372093,0
SiddharthTravelDanceee,Facebook,48000.0,20196.0,5293.0,0.0,7249000.0,0.0,2297.0,213390.0,0.0,Live Stream,2025-01-03,2548900.0,-100.0,inf,1019500.0,0
RAJTRAVEL_OFFICIAL ,Facebook,2603176.0,0.0,1962.0,7878.0,0.0,48667.0,443.0,162065.0,211270.0,Carousel,2025-01-03,196200.30263032543,21126900.0,0.9102677378922062,12754620.121052133,1
PRIYAVIBESVLOGS ,YouTube,2066665.0,1667.0,3714.0,13580.0,3477000.0,21026.0,182.0,82056.5,0.0,Story+Reel,2025-01-03,538100.6570973041,-100.0,0.865594977646723,215180.26283892168,0
AnanyaVlogsDanceee,TikTok,1238000.0,0.0,0.0,12244.0,1600000.0,52392.0,1378.0,52749.0,1599610.0,Short,2025-01-03,0.9890145395799678,159960900.0,2.630172545426783,95976540.39560582,1
ArjunVlogs,Linkedin,1514308.0,23388.0,2109.0,9417.0,3573278.0,0.0,1516.0,303021.0,0.0,reel,2025-04-03,2549700.6218682067,-100.0,inf,1019820.2487472828,0
KabirTech,Tiktok,3720000.0,99570.0,1791.0,7090.0,3000000.0,41872.0,2147.0,82056.5,1909169.0,long video,2025-09-03,10136100.190591397,190916800.0,5.127531524646542,118604520.07623656,1
PoojaLifestyleVlogs,YouTube,0.0,74568.0,950.0,6659.0,3770157.0,8375.0,1460.0,82056.5,305176.0,shorts ,2025-06-03,inf,30517500.0,17.432835820895523,inf,1
KaranFitness07,Facebook,580000.0,0.0,5982.0,0.0,6599513.0,30950.0,0.0,82056.5,2292689.0,Reels+Post,2025-04-03,598200.0,229268800.0,0.0,137800560.0,1
MEERABEAUTYFITNESS ,Instagram,0.0,77048.0,6147.0,9183.0,0.0,0.0,2317.0,129764.0,0.0,Reels+Post,2025-08-03,inf,-100.0,inf,inf,0
DeepakMotivation_official,YouTube,2588000.0,62935.0,408.0,5521.0,0.0,49493.0,361.0,187191.0,0.0,Post,2025-09-03,6334300.213330757,-100.0,0.7293960762127978,2533660.085332303,0
DeepakMotivation,Tiktok,3351000.0,3481.0,4240.0,17975.0,6100000.0,3700.0,1734.0,82056.5,1611679.0,Stream Highlight ,2025-01-03,772100.5364070426,161167800.0,46.86486486486486,97009520.21456282,1
SnehaDance.xo,Instagram,0.0,57954.0,0.0,13827.0,4200000.0,5431.0,1713.0,82056.5,763258.0,Story,2025-01-04,inf,76325700.0,31.541152642239,inf,1
PoojaLifestyleDanceee,Facebook,652000.0,27670.0,6373.0,6971.0,0.0,31788.0,0.0,82056.5,3906103.0,Stories,2025-01-04,3404301.069171779,390610200.0,0.0,235727840.42766872,1
MeeraBeauty_official,Tiktok,1295457.0,113834.0,6275.0,0.0,0.0,59865.0,193.0,82056.5,727932.0,Story,2025-01-04,12010900.0,72793100.0,0.3223920487764136,48480220.0,1
SHALINIFASHIONINSTA ,Instagram,5181724.0,105186.0,2457.0,494.0,1900000.0,27913.0,592.0,108753.0,2763397.0,Live Stream,2025-01-08,10764300.009533506,276339600.0,2.120875577687816,170109480.00381342,1
DeepakMotivationFitness,Instagram,879763.0,78903.0,2240.0,0.0,4700000.0,34537.0,0.0,83670.0,0.0,Reels+Post,2025-01-11,8114300.0,-100.0,0.0,3245660.0,0
SnehaDance.xo,Facebook,4520000.0,84826.0,5198.0,5941.0,2700000.0,57987.0,2161.0,203661.0,648831.0,Highlight,2025-12-03,9002400.131438052,64883000.0,3.7266973632020974,42530760.05257522,1
RajTravelDanceee,YouTube,1169737.0,115824.0,4812.0,2862.0,0.0,14445.0,1003.0,82056.5,3755553.0,Stream Highlight,2025-01-04,12063600.244670384,375555200.0,6.943579093111802,230158560.0978681,1
SaraTravelDiariesInsta,Instagram,4458095.0,51466.0,3870.0,1389.0,0.0,44432.0,352.0,160567.0,0.0,long video,2025-02-03,5533600.031156806,-100.0,0.7922218221101909,2213380.0124627226,0
SnehaDance07,Tiktok,4960890.0,81673.0,164.0,18090.0,0.0,5945.0,2667.0,194564.0,0.0,Story,2025-02-03,8183700.364652311,-100.0,44.86122792262405,3273420.145860925,0
KaranFitnessVlogs,Linkedin,3760000.0,0.0,0.0,3128.0,0.0,32710.0,1301.0,194042.0,1275163.0,carousel ,2025-02-03,0.0831914893617021,127516200.0,3.977376948945276,76509720.0332766,1
FitAnkitDanceee,Youtube,2255000.0,14447.0,4457.0,1266.0,0.0,50724.0,0.0,82056.5,0.0,Reels+Post,2025-02-03,1890400.056141907,-100.0,0.0,756100.0224567628,0
SiddharthTravelVlogs,YouTube,2225322.0,76562.0,2145.0,6477.0,0.0,42369.0,2697.0,82056.5,60726.0,Reels+Post,2025-02-03,7870700.291059001,6072500.0,6.365503080082135,6791780.116423601,1
ShaliniFashion ,Youtube,1203696.0,4387.0,0.0,14372.0,0.0,60437.0,344.0,307308.0,0.0,long video,2025-03-04,438701.19398918,-100.0,0.5691877492264672,175420.477595672,0
MansiBeautyFitness,Instagram,3940000.0,84610.0,0.0,9864.0,6762959.0,37112.0,0.0,197920.0,1964293.0,Stream Highlight,2025-03-04,8461000.250355331,196429200.0,0.0,121241920.10014214,1
MansiBeautyQueen,Instagram,3434642.0,115461.0,0.0,14847.0,8100667.0,8856.0,1656.0,12867.0,0.0,Reel ,2025-03-04,11546100.432272123,-100.0,18.69918699186992,4618380.17290885,0
PoojaLifestyle07,Youtube,2040000.0,82048.0,0.0,0.0,0.0,8196.0,812.0,82056.5,0.0,Stories,2025-03-04,8204800.0,-100.0,9.907271839921911,3281860.0,0
RahulGamerDanceee,Instagram,1362959.0,99758.0,1644.0,11653.0,3755000.0,46803.0,0.0,13172.0,2438640.0,Story+Reel,2025-02-03,10140200.854978029,243863900.0,0.0,150374420.34199122,1
MansiBeautyQueen,Instagram,2082500.0,114644.0,1639.0,10321.0,0.0,57663.0,316.0,82056.5,623083.0,Reel ,2025-02-03,11628300.495606244,62308200.0,0.548011723288764,42036240.1982425,1
AnanyaVlogs07,Tiktok,4811000.0,42760.0,4250.0,0.0,1702000.0,48169.0,2524.0,82056.5,0.0,carousel ,2025-02-03,4701000.0,-100.0,5.239884573065664,1880340.0,0
FitAnkitDanceee,Linkedin,0.0,74480.0,4029.0,12008.0,0.0,19090.0,777.0,148914.0,2697659.0,Carousel,2025-10-03,inf,269765800.0,4.070193818753274,inf,1
PriyaVibes_official,YouTube,1720000.0,0.0,4884.0,0.0,4400000.0,16718.0,0.0,82056.5,659528.0,reel,2025-01-01,488400.0,65952700.0,0.0,39766980.0,1
RajTravelInsta,YouTube,3112482.0,111350.0,3011.0,16329.0,0.0,35678.0,0.0,19077.0,0.0,Carousel,2025-09-03,11436100.52462954,-100.0,0.0,4574380.209851816,0
TanyaDanceQueen,Linkedin,1277556.0,52483.0,4840.0,4297.0,0.0,1924.0,229.0,95228.0,3273165.0,Stream Highlight,2025-09-03,5732300.336345335,327316400.0,11.902286902286903,198682760.1345381,1
KabirTechVlogs,Facebook,4310297.0,11621.0,4681.0,3751.0,8000000.0,16632.0,0.0,44775.0,166294.0,Reel+Post,2025-03-03,1630200.0870241656,16629300.0,0.0,10629660.034809666,1
KaranFitnessInsta,YouTube,4057694.0,122320.0,3057.0,0.0,4600000.0,26116.0,1169.0,112218.0,0.0,Stream Highlight,2025-05-03,12537700.0,-100.0,4.476183182723235,5015020.0,0
RajTravel ,Linkedin,3757896.0,85976.0,0.0,16217.0,1252262.0,0.0,2079.0,82056.5,3003809.0,Story+Reel,2025-05-03,8597600.431544673,300380800.0,inf,183667520.17261788,1
AnanyaVlogs.xo,Instagram,0.0,0.0,0.0,5475.0,3467000.0,47530.0,1229.0,82056.5,363264.0,story+reel,2025-05-03,inf,36326300.0,2.585735325057858,inf,1
ArjunVlogsVlogs,Instagram,1049254.0,29185.0,577.0,5768.0,6896000.0,59720.0,0.0,226154.0,3012773.0,Story+Reel,2025-05-03,2976200.549723899,301277200.0,0.0,181956800.21988955,1
SaraTravelDiariesQueen,Instagram,1332000.0,91113.0,4718.0,17620.0,6449000.0,13718.0,325.0,248436.0,1188527.0,Story,2025-05-03,9583101.322822822,118852600.0,2.369150021869077,75144800.52912913,1
NehaFoodieInsta,Facebook,2280320.0,0.0,0.0,11651.0,3597000.0,20226.0,717.0,18308.0,3224676.0,Reels+Post,2025-09-03,0.5109370614650576,322467500.0,3.5449421536636017,193480500.2043748,1
RajTravel,Tiktok,3577000.0,30702.0,5014.0,13736.0,0.0,39800.0,0.0,192765.0,0.0,Video,2025-09-03,3571600.3840089464,-100.0,0.0,1428580.1536035787,0
AmitCricket ,Instagram,5182320.0,122468.0,1134.0,11092.0,1778000.0,58780.0,1689.0,82056.5,0.0,Reels+Post,2025-09-03,12360200.214035414,-100.0,2.873426335488261,4944020.085614166,0
PoojaLifestyleVlogs,Youtube,0.0,52770.0,4136.0,14507.0,5300000.0,23298.0,2771.0,329441.0,2698182.0,Short,2025-06-03,inf,269818100.0,11.893724783243195,inf,1
NehaFoodieInsta,TikTok,2089941.0,0.0,5018.0,0.0,0.0,51907.0,353.0,82056.5,4363794.0,Story+Reel,2025-01-09,501800.0,436379300.0,0.6800624193268731,262028300.0,1
MansiBeauty ,Tiktok,1295258.0,59821.0,6373.0,4488.0,1013303.0,2297.0,2227.0,51459.0,2083934.0,shorts ,2025-01-09,6619400.346494676,208393300.0,96.95254680017416,127683740.13859788,1
TechBitArvind ,Instagram,4840000.0,56833.0,4173.0,14508.0,2819899.0,47165.0,312.0,325962.0,1643071.0,Long Video ,2025-01-09,6100600.299752066,164307000.0,0.6615074737623238,101024440.11990082,1
TanyaDance,YouTube,1801546.0,0.0,2946.0,8141.0,6900000.0,9850.0,1376.0,108783.0,0.0,Carousel,2025-12-03,294600.4518896548,-100.0,13.96954314720812,117780.18075586192,0
RahulGamer07,YouTube,3750170.0,3001.0,0.0,11622.0,3430000.0,0.0,850.0,141360.0,0.0,Post,2025-12-03,300100.3099059509,-100.0,inf,119980.12396238036,0
RohanFitnessQueen,YouTube,0.0,9961.0,4259.0,9233.0,2800000.0,42349.0,1201.0,179279.0,195346.0,Highlight ,2025-03-07,inf,19534500.0,2.835958346123875,inf,1
DeepakMotivationInsta,YouTube,1041142.0,24823.0,0.0,2105.0,0.0,54568.0,0.0,49813.0,3972113.0,Carousell,2025-03-07,2482300.2021818347,397211200.0,0.0,239319640.08087277,1
KaranFitnessQueen,Linkedin,0.0,47873.0,1482.0,945.0,6800000.0,32284.0,1568.0,82056.5,0.0,story+reel,2025-11-03,inf,-100.0,4.856895056374675,inf,0
SnehaDance.xo,Facebook,1760000.0,111619.0,5294.0,0.0,6110000.0,56960.0,1632.0,276416.0,0.0,NaN ,2025-04-03,11691300.0,-100.0,2.8651685393258424,4676460.0,0
PoojaLifestyle.xo,TikTok,299758.0,1800.0,5425.0,7245.0,5200000.0,18638.0,283.0,200604.0,554254.0,reel ,2025-04-03,722502.4169496727,55425300.0,1.5184032621525914,33544180.96677987,1
TanyaDance,Linkedin,900000.0,111206.0,0.0,7163.0,4600000.0,54240.0,0.0,82056.5,0.0,Reels+Post,2025-11-03,11120600.79588889,-100.0,0.0,4448180.318355556,0
SiddharthTravelInsta,Instagram,4088561.0,26083.0,1444.0,14846.0,0.0,14844.0,2250.0,82056.5,3378833.0,Video,2025-11-03,2752700.36311064,337883200.0,15.15763945028294,203831000.14524427,1
VikramTechInsta,Instagram,4497940.0,0.0,6482.0,0.0,570000.0,19098.0,2708.0,110859.0,1096212.0,long video ,2025-07-03,648200.0,109621100.0,14.17949523510315,66031940.0,1
RahulGamer.xo,YouTube,2798919.0,48950.0,5430.0,17578.0,954000.0,11629.0,631.0,249316.0,1837709.0,Story+Reel ,2025-07-03,5438000.628028178,183770800.0,5.426089947544931,112437680.25121129,1
MansiBeauty,Instagram,0.0,55083.0,5357.0,17490.0,0.0,57186.0,0.0,191382.0,1534312.0,Reels+Post,2025-07-03,inf,153431100.0,0.0,inf,1
AnanyaVlogsQueen,Linkedin,1425716.0,98611.0,4717.0,8898.0,0.0,40160.0,620.0,82056.5,0.0,Long Video,2025-07-03,10332800.624107469,-100.0,1.543824701195219,4133060.249642987,0
ARJUNVLOGSINSTA ,Tiktok,0.0,49366.0,0.0,3513.0,7800000.0,2173.0,73.0,182134.0,0.0,Story,2025-07-03,inf,-100.0,3.359410952600092,inf,0
TechBitArvindQueen,Instagram,420000.0,58025.0,1890.0,11180.0,1163000.0,41090.0,2779.0,116142.0,3206527.0,Highlight,2025-03-03,5991502.661904762,320652600.0,6.76320272572402,194788161.0647619,1
AmitCricket07,YouTube,2900775.0,0.0,1736.0,0.0,0.0,2226.0,432.0,89095.0,0.0,Stream Highlight,2025-02-03,173600.0,-100.0,19.40700808625337,69380.0,0
RahulGamer,YouTube,4270000.0,106067.0,2494.0,11837.0,0.0,10312.0,475.0,218974.0,2904064.0,reel,2025-02-03,10856100.277213115,290406300.0,4.606283941039566,178586220.11088523,1
FitAnkitVlogs,Facebook,5060956.0,105788.0,4684.0,0.0,1600000.0,30495.0,2269.0,209475.0,0.0,Story,2025-02-03,11047200.0,-100.0,7.440564026889654,4418820.0,0
SnehaDanceFitness,Tiktok,609505.0,21938.0,2063.0,9019.0,5377000.0,38958.0,2705.0,45729.0,0.0,Carousel,2025-10-03,2400101.479725351,-100.0,6.943374916576826,959980.5918901404,0
KaranFitness07,Instagram,3000000.0,114104.0,1986.0,15874.0,4077940.0,0.0,2065.0,49789.0,0.0,Short,2025-10-03,11609000.529133333,-100.0,inf,4643540.211653333,0
RajTravel07,Facebook,5090000.0,58847.0,3351.0,2309.0,4875000.0,0.0,1428.0,224850.0,2314519.0,Story+Reel,2025-05-03,6219800.045363458,231451800.0,inf,141359000.01814538,1
ShaliniFashionDanceee,Youtube,2893535.0,112051.0,3698.0,14924.0,4540603.0,0.0,515.0,39135.0,3527877.0,long video,2025-05-03,11574900.515770502,352787600.0,inf,216302520.2063082,1
AmitCricket_official,TikTok,4019000.0,93337.0,5910.0,12081.0,0.0,44722.0,731.0,242347.0,0.0,Highlight,2025-05-03,9924700.300597165,-100.0,1.6345422834399177,3969820.120238865,0
KabirTechInsta,Linkedin,0.0,89013.0,0.0,16753.0,1577831.0,27989.0,930.0,82056.5,2666425.0,reel,2025-07-03,inf,266642400.0,3.322733931187252,inf,1
RahulGamerInsta,Linkedin,2608000.0,54799.0,5889.0,6215.0,5243648.0,43245.0,0.0,209633.0,1838217.0,Reel+Post,2025-07-03,6068800.238305215,183821600.0,0.0,112720480.09532209,1
GamerVikramInsta,YouTube,2489000.0,11052.0,4288.0,14754.0,2163000.0,24176.0,1364.0,255201.0,1259527.0,Reel+Post,2025-05-03,1534000.59276818,125952600.0,5.641958967571145,76185160.23710728,1
SHALINIFASHIONQUEEN ,Facebook,5129552.0,103884.0,4581.0,14878.0,4224344.0,47412.0,0.0,187924.0,0.0,Carousell,2025-05-03,10846500.290044822,-100.0,0.0,4338540.116017929,0
RiyaMakeupDanceee,Instagram,0.0,0.0,631.0,9742.0,2221990.0,60324.0,1047.0,82056.5,0.0,Carousel,2025-07-03,inf,-100.0,1.735627610901134,inf,0
TechBitArvindInsta,YouTube,0.0,29262.0,1902.0,18416.0,5856806.0,61653.0,1875.0,68463.0,0.0,Reel ,2025-02-03,inf,-100.0,3.04121453943847,inf,0
AmitCricketInsta,Instagram,4990000.0,38665.0,0.0,7635.0,4605000.0,31498.0,0.0,82056.5,1036064.0,Reel ,2025-08-03,3866500.153006012,103606300.0,0.0,63710380.06120241,1
PoojaLifestyle.xo,YouTube,4674628.0,55417.0,302.0,7808.0,6678000.0,0.0,1062.0,82056.5,290418.0,Reel ,2025-08-03,5571900.167029333,29041700.0,inf,19653780.066811733,1
RajTravel,Instagram,1091000.0,0.0,2455.0,2833.0,0.0,3645.0,1321.0,181892.0,4207413.0,Story,2025-12-03,245500.25967002747,420741200.0,36.24142661179698,252542920.103868,1
PoojaLifestyleInsta,Facebook,0.0,89086.0,3971.0,9691.0,7045000.0,0.0,1522.0,175696.0,1208282.0,Reel ,2025-11-03,inf,120828100.0,inf,inf,1
RajTravelVlogs,Facebook,4745159.0,120685.0,3548.0,16000.0,4200000.0,17475.0,0.0,82056.5,2955756.0,Carousel,2025-12-03,12423300.337185752,295575500.0,0.0,182314620.1348743,1
TanyaDanceInsta,Facebook,2403000.0,71665.0,3012.0,17761.0,0.0,8339.0,0.0,178950.0,3138608.0,Carousell,2025-12-03,7467700.7391177695,313860700.0,0.0,191303500.2956471,1
SaraTravelDiaries.xo,TikTok,4920000.0,0.0,0.0,0.0,6435757.0,17283.0,0.0,227996.0,2904660.0,Reel+Post,2025-10-03,0.0,290465900.0,0.0,174279540.0,1
RAHULGAMERDANCEEE ,Instagram,3781831.0,39404.0,2080.0,0.0,5691000.0,0.0,808.0,239245.0,0.0,Stream Highlight,2025-09-03,4148400.0,-100.0,inf,1659300.0,0
DeepakMotivationQueen,Instagram,0.0,120723.0,0.0,9974.0,3600000.0,16251.0,0.0,104221.0,982225.0,Story+Reel,2025-09-03,inf,98222400.0,0.0,inf,1
PoojaLifestyleVlogs,Facebook,1315972.0,80330.0,2183.0,0.0,0.0,3451.0,383.0,159884.0,692878.0,Reel ,2025-02-03,8251300.0,69287700.0,11.09823239640684,44873140.0,1
KaranFitnessFitness,YouTube,4790000.0,119293.0,6357.0,8697.0,8300000.000000001,40983.0,0.0,210558.0,2691664.0,Highlight,2025-02-03,12565000.181565763,269166300.0,0.0,166525780.0726263,1
DeepakMotivationInsta,YouTube,745327.0,29502.0,5685.0,15857.0,3764000.0,17655.0,1460.0,228736.0,2155378.0,Post,2025-02-03,3518702.1275225505,215537700.0,8.269612007929766,130730100.85100904,1
FitAnkit_official,Instagram,0.0,21298.0,3507.0,2858.0,7619267.0,33604.0,0.0,93694.0,1145996.0,Reels+Post,2025-06-03,inf,114599500.0,0.0,inf,1
PriyaVibes ,Facebook,0.0,94977.0,549.0,10149.0,6900000.0,10236.0,2487.0,82056.5,2537843.0,Story+Reel,2025-07-03,inf,253784200.0,24.296600234466588,inf,1
TanyaDanceDanceee,Facebook,0.0,105052.0,5133.0,7016.0,4083000.0,52580.0,0.0,210833.0,804637.0,Highlight,2025-06-03,inf,80463600.0,0.0,inf,1
KaranFitnessDanceee,Instagram,2181688.0,18473.0,0.0,16639.0,4100000.0,60217.0,730.0,62262.0,4058459.0,Carousell,2025-06-03,1847300.762666339,405845800.0,1.21228224587741,244246400.30506653,1
